,COMMODITY_DESC,GEOGRAPHY_DESC,UNIT_DESC,YEAR_ID,AMOUNT
60522,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,KG,2011,21865.0
67843,Pork,Italy,KG,2011,391854.0
67844,Pork,Italy,KG,2011,398028.0
68071,Pork,Italy,CWE,2011,878458.463591066
68072,Pork,Italy,CWE,2011,959580.5784890971
68073,Pork,Italy,CWE,2011,1377720.03236554
87835,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,CWE,2011,90914.202036
87836,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,CWE,2011,41790.814632
87960,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,CWE,2011,107409.18384000001
98538,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,KG,2011,273621.0
98650,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,KG,2011,187843.0
98651,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,KG,2011,206588.0
98652,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,KG,2011,272988.0
111573,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,KG,2011,688.0
111653,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,KG,2011,872.0
111714,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,CWE,2011,2856.0822868128002
111715,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,CWE,2011,3412.3874711920002
111716,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,CWE,2011,2586.5323521135997
111717,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,CWE,2011,10767.659625484
111718,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,CWE,2011,1777.882548016
111719,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,CWE,2011,5806.79380602
111797,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,CWE,2011,2288.3068924464
111798,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,CWE,2011,10718.9112330384
113749,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,KG,2011,996.0
113750,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,KG,2011,1190.0
113751,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,KG,2011,798.0
113752,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,KG,2011,902.0
113753,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,KG,2011,3738.0
113754,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,KG,2011,2025.0
124746,Pork,Italy,CWE,2011,756533.8853348009
124747,Pork,Italy,CWE,2011,1004007.99661149
127235,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,CWE,2011,1528.4054807944
127236,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,CWE,2011,1972.8761177984
143189,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,CWE,2011,45858.342222
143190,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,CWE,2011,37189.768518
143191,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,CWE,2011,80457.67989
150718,"Pork sausages and similar products, food preparations of these nesoi",Italy,CWE,2011,70653.37311648
151639,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,KG,2011,7393.0
151640,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,KG,2011,15442.0
151641,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,KG,2011,13160.0
151642,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,KG,2011,19530.0
151781,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,KG,2011,12117.0
151782,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,KG,2011,9423.0
151783,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,KG,2011,18913.0
151784,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,KG,2011,12746.0
151785,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,KG,2011,8619.0
151810,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,CWE,2011,24611.14337346
151811,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,CWE,2011,51406.09711524
151812,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,CWE,2011,43809.3665352
157839,"Pork sausages and similar products, food preparations of these nesoi",Italy,CWE,2011,53648.88112206
157840,"Pork sausages and similar products, food preparations of these nesoi",Italy,CWE,2011,65014.83188928
157891,"Pork sausages and similar products, food preparations of these nesoi",Italy,KG,2011,41326.0
157904,"Pork sausages and similar products, food preparations of these nesoi",Italy,CWE,2011,111428.60657796
157905,"Pork sausages and similar products, food preparations of these nesoi",Italy,CWE,2011,126640.41019308
157906,"Pork sausages and similar products, food preparations of these nesoi",Italy,CWE,2011,55597.85515494
157907,"Pork sausages and similar products, food preparations of these nesoi",Italy,CWE,2011,108541.91862360001
157908,"Pork sausages and similar products, food preparations of these nesoi",Italy,CWE,2011,86787.56853018
157996,"Pork sausages and similar products, food preparations of these nesoi",Italy,CWE,2011,73132.4926017
157997,"Pork sausages and similar products, food preparations of these nesoi",Italy,CWE,2011,86588.38093248
157998,"Pork sausages and similar products, food preparations of these nesoi",Italy,CWE,2011,134537.43233574
157999,"Pork sausages and similar products, food preparations of these nesoi",Italy,CWE,2011,78764.90497974
160717,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,KG,2011,20801.0
160718,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,KG,2011,33721.0
160719,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,KG,2011,356.0
160720,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,KG,2011,54196.0
161692,"Shoulders and cuts, bone in, salted, in brine, dried or smoked",Italy,KG,2011,535.0
161736,"Shoulders and cuts, bone in, salted, in brine, dried or smoked",Italy,CWE,2011,5538.010464
173515,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,KG,2011,276290.0
173516,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,KG,2011,256011.0
173517,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,KG,2011,227540.0
193899,"Hams and cuts thereof nesoi, prepared or preserved",Italy,CWE,2011,102294.4608
193900,"Hams and cuts thereof nesoi, prepared or preserved",Italy,CWE,2011,104662.22482799999
195790,"Hams and cuts thereof nesoi, prepared or preserved",Italy,CWE,2011,201689.84367
195791,"Hams and cuts thereof nesoi, prepared or preserved",Italy,CWE,2011,159905.642904
195916,"Hams and cuts thereof nesoi, prepared or preserved",Italy,CWE,2011,69017.896332
195917,"Hams and cuts thereof nesoi, prepared or preserved",Italy,CWE,2011,121009.49695799999
195918,"Hams and cuts thereof nesoi, prepared or preserved",Italy,CWE,2011,178347.305934
195919,"Hams and cuts thereof nesoi, prepared or preserved",Italy,CWE,2011,183219.520554
195920,"Hams and cuts thereof nesoi, prepared or preserved",Italy,CWE,2011,150930.626742
195983,"Hams and cuts thereof nesoi, prepared or preserved",Italy,CWE,2011,133961.651208
195984,"Hams and cuts thereof nesoi, prepared or preserved",Italy,CWE,2011,164268.58984200002
195985,"Hams and cuts thereof nesoi, prepared or preserved",Italy,CWE,2011,193113.86409000002
196916,"Hams and cuts thereof nesoi, prepared or preserved",Italy,KG,2011,31306.0
196917,"Hams and cuts thereof nesoi, prepared or preserved",Italy,KG,2011,74511.0
196918,"Hams and cuts thereof nesoi, prepared or preserved",Italy,KG,2011,87595.0
196919,"Hams and cuts thereof nesoi, prepared or preserved",Italy,KG,2011,68461.0
201976,Pork,Italy,CWE,2011,992060.96229702
201977,Pork,Italy,CWE,2011,1110420.43980248
201978,Pork,Italy,CWE,2011,1257042.42836383
201979,Pork,Italy,CWE,2011,1264590.77201965
202356,Pork,Italy,KG,2011,299921.0
202480,Pork,Italy,KG,2011,437027.0
202481,Pork,Italy,KG,2011,499187.0
202482,Pork,Italy,KG,2011,504250.0
202483,Pork,Italy,KG,2011,542634.0
216693,"Pork sausages and similar products, food preparations of these nesoi",Italy,KG,2011,21216.0
216694,"Pork sausages and similar products, food preparations of these nesoi",Italy,KG,2011,23056.0
216765,"Pork sausages and similar products, food preparations of these nesoi",Italy,KG,2011,17507.0
216766,"Pork sausages and similar products, food preparations of these nesoi",Italy,KG,2011,23865.0
216767,"Pork sausages and similar products, food preparations of these nesoi",Italy,KG,2011,28256.0
216864,Pork,Italy,CWE,2011,807728.373585406
216865,Pork,Italy,CWE,2011,910153.013537555
216866,Pork,Italy,CWE,2011,999473.512157217
216897,Pork,Italy,KG,2011,312761.0
216898,Pork,Italy,KG,2011,361426.0
216899,Pork,Italy,KG,2011,346838.0
216900,Pork,Italy,KG,2011,378773.0
216901,Pork,Italy,KG,2011,395304.0
219711,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,KG,2011,16869.0
219712,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,KG,2011,54131.0
219713,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,KG,2011,54051.0
219714,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,KG,2011,18956.0
219715,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,KG,2011,48720.0
219817,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,KG,2011,41238.0
220581,"Shoulders and cuts, bone in, salted, in brine, dried or smoked",Italy,CWE,2011,5950.274778
220582,"Shoulders and cuts, bone in, salted, in brine, dried or smoked",Italy,CWE,2011,1179.4727699999999
220729,"Shoulders and cuts, bone in, salted, in brine, dried or smoked",Italy,KG,2011,2699.0
220730,"Shoulders and cuts, bone in, salted, in brine, dried or smoked",Italy,KG,2011,4340.0
220731,"Shoulders and cuts, bone in, salted, in brine, dried or smoked",Italy,KG,2011,3263.0
220750,"Shoulders and cuts, bone in, salted, in brine, dried or smoked",Italy,CWE,2011,9568.05948
220751,"Shoulders and cuts, bone in, salted, in brine, dried or smoked",Italy,CWE,2011,7193.681586
223080,"Shoulders and cuts, bone in, salted, in brine, dried or smoked",Italy,KG,2011,2512.0
224650,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,CWE,2011,1633.8081836935999
224651,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,CWE,2011,4538.865993463401
224652,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,CWE,2011,16930.1078360834
224653,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,CWE,2011,1622.3348116170998
224661,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,KG,2011,356.0
224662,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,KG,2011,1978.0
224663,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,KG,2011,4903.0
224711,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,CWE,2011,816.9040918467999
224767,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,CWE,2011,24651.6872435679
224768,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,CWE,2011,12719.3802840079
224769,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,CWE,2011,1606.27209071
224770,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,CWE,2011,18456.0663222579
225486,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,CWE,2011,11250.7886582159
226175,"Pork sausages and similar products, food preparations of these nesoi",Italy,KG,2011,36362.0
226176,"Pork sausages and similar products, food preparations of these nesoi",Italy,KG,2011,18143.0
226177,"Pork sausages and similar products, food preparations of these nesoi",Italy,KG,2011,43903.0
226178,"Pork sausages and similar products, food preparations of these nesoi",Italy,KG,2011,25703.0
226179,"Pork sausages and similar products, food preparations of these nesoi",Italy,KG,2011,35420.0
226180,"Pork sausages and similar products, food preparations of these nesoi",Italy,KG,2011,28321.0
234863,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,CWE,2011,74342.058462
234864,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,CWE,2011,119481.69391199999
234865,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,CWE,2011,119338.393482
234866,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,CWE,2011,119162.023722
234990,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,KG,2011,36495.0
235002,"Hams and cuts, bone in, salted, in brine, dried or smoked",Italy,CWE,2011,784.8454320000001
249027,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,CWE,2011,2500.5057772095997
252617,"Hams and cuts thereof nesoi, prepared or preserved",Italy,KG,2011,46400.0
252618,"Hams and cuts thereof nesoi, prepared or preserved",Italy,KG,2011,80897.0
252660,"Hams and cuts thereof nesoi, prepared or preserved",Italy,KG,2011,54889.0
252661,"Hams and cuts thereof nesoi, prepared or preserved",Italy,KG,2011,83107.0
252756,"Hams and cuts thereof nesoi, prepared or preserved",Italy,KG,2011,60764.0
252757,"Hams and cuts thereof nesoi, prepared or preserved",Italy,KG,2011,47474.0
252758,"Hams and cuts thereof nesoi, prepared or preserved",Italy,KG,2011,91485.0
252759,"Hams and cuts thereof nesoi, prepared or preserved",Italy,KG,2011,72532.0
2769,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,CWE,2012,577459.90330056
2770,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,CWE,2012,686301.20959176
2771,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,CWE,2012,698891.10035472
4027,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,KG,2012,225803.0
4028,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,KG,2012,273286.0
4899,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,CWE,2012,543994.27044984
4900,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,CWE,2012,1304563.81594392
5002,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,CWE,2012,932830.86011976
5003,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,CWE,2012,976303.44859824
5004,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,CWE,2012,1081449.36749304
5005,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,CWE,2012,1369196.01363888
19912,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,CWE,2012,733415.48087472
19938,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,CWE,2012,766459.14907464
19939,"Meat of swine nesoi, salted, in brine, dried or smoked",Italy,CWE,2012,965345.15448504
38475,"Egg albumin, dried",Italy,KG,2012,300.0
38497,"Egg albumin, dried",Italy,DOZ,2012,4102.0142714838
42852,Egg,Italy,DOZ,2012,4102.0142714838
43026,Egg,Italy,DOZ,2012,4102.0142714838
45544,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,KG,2012,6689.0
45680,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,KG,2012,714.0
45681,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,KG,2012,7486.0
46494,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,KG,2012,6045.0
46495,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,KG,2012,17469.0
46496,"Swine meat nesoi, no cereal or vegetables, prepared or preserved",Italy,KG,2012,645.0
52769,"Swine meat nesoi, boned, cooked, canned, no cereal or vegetables",Italy,KG,2012,658.0
54994,Egg product,Italy,DOZ,2012,4102.0142714838
57168,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,CWE,2012,39395.14008948
57169,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,CWE,2012,86293.79934084
58300,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,CWE,2012,56103.28679466
58301,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,CWE,2012,78510.64592448
59386,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,CWE,2012,61073.45277012
59387,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,CWE,2012,34085.41823358
59388,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,CWE,2012,11335.1742441
59389,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,CWE,2012,79139.82299706
59412,"Hams and cuts, boned, cooked, airtight container, 1 kg or more",Italy,KG,2012,23584.0
