,Unnamed: 0,Commodity,Country,UNIT_DESC,Year,AMOUNT,Metric Tons
50935,14443,Beef,Mexico,KG,2015,12801257.499834,12801.257499833999
50936,14444,Beef,Mexico,KG,2015,12259916.5606502,12259.916560650201
50937,14445,Beef,Mexico,KG,2015,11096710.8782558,11096.7108782558
50938,14446,Beef,Mexico,KG,2015,12103412.9376127,12103.4129376127
50939,15196,Beef,Mexico,KG,2015,681.0,0.6809999999999999
50940,15354,Beef,Mexico,CWE,2015,3267.5110728876,148.21430226618153
50941,18208,Beef,Mexico,CWE,2015,402118.11444672,18240.077671303214
50942,18257,Beef,Mexico,KG,2015,123207.0,123.207
50943,18258,Beef,Mexico,KG,2015,266416.0,266.416
50944,18290,Beef,Mexico,CWE,2015,192918.71095056,8750.7927287174
50945,18291,Beef,Mexico,CWE,2015,221876.15636592,10064.302452758133
50946,18292,Beef,Mexico,CWE,2015,161925.42939552,7344.937477380789
50947,18293,Beef,Mexico,CWE,2015,49711.5805536,2254.917293911296
50948,18294,Beef,Mexico,CWE,2015,38938.73924304,1766.2612120642943
50949,24968,Pork,Mexico,CWE,2015,1668015.69462398,75661.19190814372
50950,28100,Beef,Mexico,KG,2015,266560.0,266.56
50951,28101,Beef,Mexico,KG,2015,323852.0,323.8520000000001
50952,28102,Beef,Mexico,KG,2015,246767.0,246.767
50953,28103,Beef,Mexico,KG,2015,303460.0,303.46
50954,28104,Beef,Mexico,KG,2015,340377.0,340.37699999999995
50955,28155,Beef,Mexico,KG,2015,208440.0,208.44
50956,28156,Beef,Mexico,KG,2015,395686.0,395.686
50957,28157,Beef,Mexico,KG,2015,378267.0,378.267
50958,29727,Pork,Mexico,KG,2015,969298.4937562392,969.298493756239
50959,29728,Pork,Mexico,KG,2015,734882.341778515,734.8823417785152
50960,29729,Pork,Mexico,KG,2015,973085.263151082,973.085263151082
50961,29758,Pork,Mexico,KG,2015,835934.183794304,835.9341837943042
50962,29759,Pork,Mexico,KG,2015,841296.246072185,841.2962460721851
50963,29760,Pork,Mexico,KG,2015,978002.788112447,978.0027881124471
50964,29761,Pork,Mexico,KG,2015,1082001.296188,1082.001296188
50965,29838,Pork,Mexico,CWE,2015,1892177.42452478,85829.167976444
50966,29839,Pork,Mexico,CWE,2015,2204785.80858782,100009.0842775435
50967,29840,Pork,Mexico,CWE,2015,1880506.35687428,85299.76834781733
50968,30056,Pork,Mexico,CWE,2015,1958861.25944427,88853.94672839207
50969,30057,Pork,Mexico,CWE,2015,2193582.9082985,99500.92072041996
50970,30058,Pork,Mexico,CWE,2015,2256091.12082165,102336.29324047004
50971,30059,Pork,Mexico,CWE,2015,2328046.07291909,105600.1698676099
50972,33578,Pork,Mexico,KG,2015,870458.8620690859,870.458862069086
50973,33579,Pork,Mexico,KG,2015,1000693.27592245,1000.69327592245
50974,36245,Pork,Mexico,KG,2015,35316.0,35.316
50975,36246,Pork,Mexico,KG,2015,24883.0,24.883000000000003
50976,36247,Pork,Mexico,KG,2015,45264.0,45.263999999999996
50977,36248,Pork,Mexico,KG,2015,43828.0,43.828
50978,36249,Pork,Mexico,KG,2015,31368.0,31.368
50979,36328,Pork,Mexico,CWE,2015,108393.48437904,4916.728451433254
50980,36329,Pork,Mexico,CWE,2015,36977.089446236,1677.2807772812646
50981,37672,Beef,Mexico,KG,2015,50134.0,50.13399999999999
50982,37673,Beef,Mexico,KG,2015,120732.0,120.73200000000001
50983,37674,Beef,Mexico,KG,2015,153120.0,153.12
50984,38762,Beef,Mexico,KG,2015,5086097.0,5086.097
50985,38763,Beef,Mexico,KG,2015,7542051.0,7542.0509999999995
50986,38845,Beef,Mexico,KG,2015,6484787.0,6484.786999999999
50987,38846,Beef,Mexico,KG,2015,5160041.0,5160.041
50988,38847,Beef,Mexico,KG,2015,5487390.0,5487.39
50989,39722,Beef,Mexico,CWE,2015,22254513.392039,1009464.727462889
50990,39723,Beef,Mexico,CWE,2015,22613225.3212219,1025735.9005706252
50991,48755,Beef,Mexico,KG,2015,8686.0,8.686
50992,48756,Beef,Mexico,KG,2015,75864.0,75.86399999999999
50993,53811,Beef,Mexico,KG,2015,235539.0,235.539
50994,53812,Beef,Mexico,KG,2015,127064.0,127.064
50995,53813,Beef,Mexico,KG,2015,203461.0,203.46099999999998
50996,53814,Beef,Mexico,KG,2015,60546.0,60.54600000000001
50997,53815,Beef,Mexico,KG,2015,44401.0,44.401
50998,58163,Pork,Mexico,CWE,2015,6236.875638,282.90467893967997
50999,58164,Pork,Mexico,CWE,2015,10758.55536,488.0080711296
51000,58213,Pork,Mexico,KG,2015,25125.0,25.125
51001,58276,Pork,Mexico,CWE,2015,98928.003006,4487.37421635216
51002,58277,Pork,Mexico,CWE,2015,111238.612254,5045.783451841439
51003,58876,Beef,Mexico,KG,2015,143280.0,143.28
51004,58877,Beef,Mexico,KG,2015,78178.0,78.178
51005,58878,Beef,Mexico,KG,2015,46356.0,46.356
51006,58904,Beef,Mexico,CWE,2015,1625.0268762,73.711219104432
51007,58914,Beef,Mexico,CWE,2015,315878.24016,14328.236973657598
51008,58915,Beef,Mexico,CWE,2015,172352.938716,7817.929300157759
51009,58916,Beef,Mexico,CWE,2015,8992.653138,407.90674633968
51010,60637,Pork,Mexico,KG,2015,4880.0,4.88
51011,60638,Pork,Mexico,KG,2015,27998.0,27.998
51012,60639,Pork,Mexico,KG,2015,18373.0,18.373
51013,60671,Pork,Mexico,CWE,2015,38287.670274,1736.7287236286402
51014,60672,Pork,Mexico,CWE,2015,116712.68868,5294.0875585247995
51015,60727,Pork,Mexico,CWE,2015,61725.006756,2799.84630645216
51016,60728,Pork,Mexico,CWE,2015,40505.520006,1837.33038747216
51017,61116,Beef,Mexico,KG,2015,89010.0,89.01
51018,61124,Beef,Mexico,CWE,2015,196233.40422,8901.1472154192
51019,64620,Beef,Mexico,CWE,2015,27569138.6853352,1250536.1307668046
51020,64621,Beef,Mexico,CWE,2015,37491678.7397785,1700622.5476363525
51021,64656,Beef,Mexico,CWE,2015,32947957.9722979,1494519.3736234326
51022,64657,Beef,Mexico,CWE,2015,33009222.8493255,1497298.3484454048
51023,64658,Beef,Mexico,CWE,2015,28550460.1899348,1295048.8742154425
51024,67498,Beef,Mexico,CWE,2015,955.0422504,43.320716478144
51025,72060,Beef,Mexico,NO,2015,102641.0,102641.0
51026,72061,Beef,Mexico,NO,2015,94572.0,94572.0
51027,72062,Beef,Mexico,NO,2015,67699.0,67699.0
51028,72063,Beef,Mexico,NO,2015,79420.0,79420.0
51029,72064,Beef,Mexico,NO,2015,105369.0,105369.0
51030,72065,Beef,Mexico,NO,2015,102073.0,102073.0
51031,74832,Pork,Mexico,CWE,2015,55391.12775,2512.54155474
51032,74833,Pork,Mexico,CWE,2015,33219.244296,1506.8249212665598
51033,75110,Beef,Mexico,NO,2015,736.0,736.0
51034,75111,Beef,Mexico,NO,2015,3590.0,3590.0
51035,75112,Beef,Mexico,NO,2015,1948.0,1948.0
51036,75171,Beef,Mexico,NO,2015,1831.0,1831.0
51037,75172,Beef,Mexico,NO,2015,94.0,94.0
51038,75567,Beef,Mexico,KG,2015,820.0,0.8200000000000001
51039,75568,Beef,Mexico,KG,2015,702.0,0.7020000000000001
51040,77084,Pork,Mexico,KG,2015,44873.0,44.873000000000005
51041,77085,Pork,Mexico,KG,2015,17367.0,17.367
51042,77086,Pork,Mexico,KG,2015,52940.0,52.94
51043,77137,Pork,Mexico,KG,2015,50457.0,50.457
51044,77598,Beef,Mexico,NO,2015,1276.0,1276.0
51045,77599,Beef,Mexico,NO,2015,300.0,300.0
51046,85256,Beef,Mexico,CWE,2015,116908.900038,5302.98770572368
51047,85257,Beef,Mexico,CWE,2015,94622.37624,4292.0709862464
51048,85258,Beef,Mexico,CWE,2015,107113.764492,4858.680357357121
51049,85259,Beef,Mexico,CWE,2015,243535.773852,11046.78270192672
51050,85419,Beef,Mexico,KG,2015,42920.0,42.92
51051,85420,Beef,Mexico,KG,2015,48586.0,48.586000000000006
51052,85421,Beef,Mexico,KG,2015,150939.0,150.939
51053,85717,Beef,Mexico,CWE,2015,37966.63321836,1722.1664827848097
51054,85718,Beef,Mexico,CWE,2015,30499.04939508,1383.436880560829
51055,87504,Beef,Mexico,CWE,2015,47807.93354904,2168.567865784454
51056,92550,Beef,Mexico,NO,2015,610.0,610.0
51057,92551,Beef,Mexico,NO,2015,739.0,739.0
51058,92552,Beef,Mexico,NO,2015,1646.0,1646.0
51059,92553,Beef,Mexico,NO,2015,912.0,912.0
51060,92554,Beef,Mexico,NO,2015,2894.0,2894.0
51061,94239,Pork,Mexico,KG,2015,72297.0,72.297
51062,94240,Pork,Mexico,KG,2015,22232.0,22.232
51063,94268,Pork,Mexico,CWE,2015,207315.44286115,9403.828488181764
51064,94269,Pork,Mexico,CWE,2015,63751.4271088576,2891.7647336577807
51065,94270,Pork,Mexico,CWE,2015,129796.896215155,5887.58721231943
51066,94271,Pork,Mexico,CWE,2015,125679.09082975,5700.80356003746
51067,94929,Beef,Mexico,KG,2015,35991.0,35.991
51068,94932,Beef,Mexico,CWE,2015,243844.88390262,11060.803933822845
51069,96304,Pork,Mexico,KG,2015,26879.0,26.879
51070,96305,Pork,Mexico,KG,2015,25476.0,25.476
51071,96306,Pork,Mexico,KG,2015,10472.0,10.472000000000001
51072,96355,Pork,Mexico,CWE,2015,77076.94356148719,3496.210159949059
51073,96356,Pork,Mexico,CWE,2015,73053.7674084768,3313.7188896485072
51074,96357,Pork,Mexico,CWE,2015,89949.3867196224,4080.104181602072
51075,96366,Pork,Mexico,KG,2015,37800.0,37.8
51076,96367,Pork,Mexico,KG,2015,12895.0,12.895
51077,96402,Pork,Mexico,CWE,2015,101270.48397698901,4593.6291531962215
51078,96403,Pork,Mexico,CWE,2015,71353.30877787441,3236.586086164383
51079,96404,Pork,Mexico,CWE,2015,30029.0097464896,1362.1158821007682
51080,99066,Beef,Mexico,CWE,2015,104648.997096,4746.87850827456
51081,99067,Beef,Mexico,CWE,2015,192276.10773,8721.644246632799
51082,99068,Beef,Mexico,CWE,2015,187591.28598,8509.1407320528
51083,99069,Beef,Mexico,CWE,2015,131203.66908599998,5951.39842974096
51084,99070,Beef,Mexico,CWE,2015,122283.768474,5546.7917379806395
51085,99174,Beef,Mexico,KG,2015,59932.0,59.931999999999995
51086,99175,Beef,Mexico,KG,2015,100701.0,100.701
51087,99176,Beef,Mexico,KG,2015,125573.0,125.573
51088,99177,Beef,Mexico,KG,2015,114891.0,114.891
51089,99851,Pork,Mexico,CWE,2015,1586032.15385846,71942.41849901974
51090,99852,Pork,Mexico,CWE,2015,1787605.8289307,81085.80040029655
51091,99853,Pork,Mexico,CWE,2015,2216206.08177726,100527.10786941652
51092,99854,Pork,Mexico,CWE,2015,2447877.07328021,111035.70404399034
51093,101206,Pork,Mexico,KG,2015,702799.037174779,702.7990371747791
51094,101207,Pork,Mexico,KG,2015,791334.3726869121,791.3343726869119
51095,101208,Pork,Mexico,KG,2015,1042321.87931052,1042.3218793105198
51096,102222,Beef,Mexico,KG,2015,42927.0,42.927
51097,103395,Beef,Mexico,CWE,2015,73054.559214,3313.7548059470396
51098,103396,Beef,Mexico,CWE,2015,173267.856846,7859.429986534559
51099,103397,Beef,Mexico,CWE,2015,127233.14486400002,5771.29545103104
51100,103416,Beef,Mexico,CWE,2015,109186.109172,4952.68191204192
51101,103417,Beef,Mexico,CWE,2015,182727.889848,8288.53708350528
51102,103449,Beef,Mexico,CWE,2015,10086480.752544,457522.7669353958
51103,103450,Beef,Mexico,CWE,2015,8767415.726747999,397689.97736528923
51104,103501,Beef,Mexico,CWE,2015,169270.87716,7678.1269879776
51105,103502,Beef,Mexico,CWE,2015,124598.621574,5651.7934745966395
51106,103674,Pork,Mexico,KG,2015,70112.0,70.112
51107,103675,Pork,Mexico,KG,2015,133460.0,133.46
51108,103676,Pork,Mexico,KG,2015,123033.0,123.03299999999999
51109,104164,Beef,Mexico,KG,2015,70943.0,70.943
51110,104165,Beef,Mexico,KG,2015,52875.0,52.875
51111,104166,Beef,Mexico,KG,2015,48063.0,48.063
51112,104167,Beef,Mexico,KG,2015,30638.0,30.638
51113,104196,Beef,Mexico,CWE,2015,156402.49854600002,7094.417334046559
51114,104197,Beef,Mexico,CWE,2015,94637.808594,4292.77099782384
51115,104310,Beef,Mexico,KG,2015,18089.0,18.089000000000002
51116,104311,Beef,Mexico,KG,2015,18289.0,18.289
51117,104312,Beef,Mexico,KG,2015,53029.0,53.028999999999996
51118,104313,Beef,Mexico,KG,2015,110466.0,110.466
51119,104362,Beef,Mexico,CWE,2015,40320.331758,1828.93024854288
51120,104592,Beef,Mexico,KG,2015,1830.0,1.83
51121,106289,Chicken,Mexico,DOZ,2015,979202.0,891.07382
51122,110219,Beef,Mexico,KG,2015,134116.0,134.116
51123,110220,Beef,Mexico,KG,2015,74001.0,74.001
51124,110221,Beef,Mexico,KG,2015,187193.0,187.19299999999998
51125,112003,Beef,Mexico,NO,2015,69.0,69.0
51126,112732,Pork,Mexico,KG,2015,2975.0,2.975
51127,113066,Beef,Mexico,NO,2015,44902.0,44902.0
51128,113067,Beef,Mexico,NO,2015,35376.0,35376.0
51129,113122,Beef,Mexico,NO,2015,1846.0,1846.0
51130,113246,Beef,Mexico,CWE,2015,971000.89176384,44044.60045040779
51131,113247,Beef,Mexico,CWE,2015,739878.02162064,33560.86706071222
51132,114168,Beef,Mexico,KG,2015,15472.0,15.472000000000001
51133,114169,Beef,Mexico,KG,2015,5666.0,5.666
51134,114170,Beef,Mexico,KG,2015,7942.0,7.942
51135,114181,Beef,Mexico,CWE,2015,43622.65709802,1978.7237259661872
51136,114251,Beef,Mexico,CWE,2015,909859.8452832,41271.242582045954
51137,114252,Beef,Mexico,CWE,2015,1020547.56659184,46292.03762060586
51138,114321,Beef,Mexico,CWE,2015,7228.93349178,327.9044231871408
51139,114984,Chicken,Mexico,DOZ,2015,211500.0,192.465
51140,114985,Chicken,Mexico,DOZ,2015,140280.0,127.6548
51141,114986,Chicken,Mexico,DOZ,2015,399202.0,363.27382
51142,115288,Beef,Mexico,KG,2015,243739.0,243.739
51143,115289,Beef,Mexico,KG,2015,284511.0,284.51099999999997
51144,115348,Beef,Mexico,KG,2015,186431.0,186.43099999999998
51145,115349,Beef,Mexico,KG,2015,1342135.0,1342.135
51146,115398,Beef,Mexico,KG,2015,128615.0,128.615
51147,115399,Beef,Mexico,KG,2015,353163.0,353.163
51148,115423,Beef,Mexico,CWE,2015,558973.44235152,25355.03534506494
51149,115424,Beef,Mexico,CWE,2015,5186539.9244232,235261.45097183637
51150,115425,Beef,Mexico,CWE,2015,385624.5436008,17491.929297732288
51151,117988,Beef,Mexico,KG,2015,27733.0,27.733
51152,117989,Beef,Mexico,KG,2015,7179.0,7.178999999999999
51153,117990,Beef,Mexico,KG,2015,28324.0,28.324
51154,117991,Beef,Mexico,KG,2015,17548.0,17.548000000000002
51155,117999,Beef,Mexico,CWE,2015,36383.7587148,1650.3672953033279
51156,118000,Beef,Mexico,CWE,2015,30071.2645422,1364.0325596341918
51157,118001,Beef,Mexico,CWE,2015,317777.74247520004,14414.398398675074
51158,118015,Beef,Mexico,KG,2015,15899.0,15.899
51159,118024,Beef,Mexico,CWE,2015,111283.3660806,5047.813485416015
51160,118025,Beef,Mexico,CWE,2015,111819.530151,5072.13388764936
51161,118119,Beef,Mexico,KG,2015,28379.0,28.379
51162,118120,Beef,Mexico,KG,2015,8995.0,8.995000000000003
51163,118121,Beef,Mexico,KG,2015,24517.0,24.517
51164,118138,Beef,Mexico,CWE,2015,118643.0557032,5381.649006697152
51165,118139,Beef,Mexico,CWE,2015,118873.4387022,5392.0991795317905
51166,118140,Beef,Mexico,CWE,2015,37678.092291,1709.07826631976
51167,120693,Beef,Mexico,KG,2015,16346.0,16.346
51168,121662,Beef,Mexico,KG,2015,67888.0,67.888
51169,121663,Beef,Mexico,KG,2015,99380.0,99.38
51170,121664,Beef,Mexico,KG,2015,107068.0,107.068
51171,121685,Beef,Mexico,CWE,2015,317470.92523146,14400.481168499024
51172,122274,Beef,Mexico,KG,2015,33137.0,33.137
51173,122275,Beef,Mexico,KG,2015,87215.0,87.215
51174,122276,Beef,Mexico,KG,2015,59513.0,59.513000000000005
51175,122277,Beef,Mexico,KG,2015,57712.0,57.711999999999996
51176,122293,Beef,Mexico,KG,2015,47468.0,47.468
51177,122294,Beef,Mexico,KG,2015,76780.0,76.78
51178,122295,Beef,Mexico,KG,2015,85090.0,85.09
51179,122296,Beef,Mexico,KG,2015,56517.0,56.516999999999996
51180,122297,Beef,Mexico,KG,2015,55467.0,55.467
51181,122338,Beef,Mexico,KG,2015,3753151.0,3753.151
51182,122339,Beef,Mexico,KG,2015,3681439.0,3681.4390000000003
51183,122340,Beef,Mexico,KG,2015,4382055.0,4382.055
51184,122402,Beef,Mexico,KG,2015,78593.0,78.593
51185,122512,Beef,Mexico,KG,2015,7058.0,7.058
51186,122513,Beef,Mexico,KG,2015,22847.0,22.846999999999998
51187,122514,Beef,Mexico,KG,2015,333.0,0.33299999999999996
51188,125457,Pork,Mexico,CWE,2015,1685482.020684,76453.46445822624
51189,128457,Beef,Mexico,NO,2015,789.0,789.0
51190,128477,Chicken,Mexico,DOZ,2015,23400.0,21.294
51191,128520,Chicken,Mexico,DOZ,2015,46800.0,42.588
51192,130734,Beef,Mexico,KG,2015,61748.0,61.74800000000001
51193,130735,Beef,Mexico,KG,2015,30709.0,30.709
51194,130806,Beef,Mexico,CWE,2015,751034.64352896,34066.93143047362
51195,130807,Beef,Mexico,CWE,2015,94230.12989376,4274.278691980952
51196,130861,Beef,Mexico,CWE,2015,197928.84672288,8978.052487349836
51197,130862,Beef,Mexico,CWE,2015,185138.15898816,8397.866891702937
51198,130863,Beef,Mexico,CWE,2015,220799.77172064,10015.477645248233
51199,130864,Beef,Mexico,CWE,2015,30390.62608512,1378.518799221043
51200,130865,Beef,Mexico,CWE,2015,92074.36231728,4176.4930747118215
51201,134849,Chicken,Mexico,DOZ,2015,958980.0,872.6718
51202,134850,Chicken,Mexico,DOZ,2015,979202.0,891.07382
51203,138576,Beef,Mexico,KG,2015,7422412.0,7422.411999999999
51204,138577,Beef,Mexico,KG,2015,6256468.0,6256.468000000001
51205,138762,Beef,Mexico,CWE,2015,18586692.2363875,843092.3598425369
51206,138763,Beef,Mexico,CWE,2015,20084030.2282637,911011.6111540414
51207,138764,Beef,Mexico,CWE,2015,19443245.556299,881945.6184337223
51208,138765,Beef,Mexico,CWE,2015,15471278.2769227,701777.1826412136
51209,138766,Beef,Mexico,CWE,2015,16147388.7535968,732445.5538631509
51210,140277,Beef,Mexico,KG,2015,5654.0,5.654
51211,140278,Beef,Mexico,KG,2015,133252.0,133.252
51212,140326,Beef,Mexico,KG,2015,82911.0,82.911
51213,140327,Beef,Mexico,KG,2015,175227.0,175.227
51214,140328,Beef,Mexico,KG,2015,107123.0,107.12299999999999
51215,140329,Beef,Mexico,KG,2015,81586.0,81.586
51216,140330,Beef,Mexico,KG,2015,165014.0,165.014
51217,140331,Beef,Mexico,KG,2015,169220.0,169.22
51218,140405,Beef,Mexico,CWE,2015,248590.88391312,11276.08249429912
51219,140406,Beef,Mexico,CWE,2015,525380.64690384,23831.266143558183
51220,140407,Beef,Mexico,CWE,2015,494759.15280288,22442.275171138637
51221,140408,Beef,Mexico,CWE,2015,507369.9433824,23014.300631825663
51222,140457,Beef,Mexico,CWE,2015,16952.30859168,768.9567177186048
51223,140458,Beef,Mexico,CWE,2015,459097.54007040005,20824.664417593343
51224,143633,Pork,Mexico,CWE,2015,6826.6563855175,309.6571336470738
51225,145577,Beef,Mexico,NO,2015,121790.0,121790.0
51226,145578,Beef,Mexico,NO,2015,90899.0,90899.0
51227,145615,Beef,Mexico,NO,2015,79337.0,79337.0
51228,145616,Beef,Mexico,NO,2015,106504.0,106504.0
51229,145693,Beef,Mexico,NO,2015,109085.0,109085.0
51230,145694,Beef,Mexico,NO,2015,95032.0,95032.0
51231,145951,Beef,Mexico,CWE,2015,2687.4094693677,121.90089353051886
51232,145952,Beef,Mexico,CWE,2015,2699.2482776028,122.43790187206301
51233,145953,Beef,Mexico,CWE,2015,3906.8067175829997,177.21275270956485
51234,147856,Beef,Mexico,KG,2015,67503.0,67.503
51235,147857,Beef,Mexico,KG,2015,73642.0,73.642
51236,147987,Beef,Mexico,KG,2015,250488.0,250.488
51237,147988,Beef,Mexico,KG,2015,217475.0,217.475
51238,147989,Beef,Mexico,KG,2015,165674.0,165.674
51239,147990,Beef,Mexico,KG,2015,18147.0,18.147
51240,148000,Beef,Mexico,CWE,2015,652052.230452,29577.08917330272
51241,148001,Beef,Mexico,CWE,2015,496738.02151008,22532.036655697233
51242,148002,Beef,Mexico,CWE,2015,54409.89459024,2468.0328186132865
51243,148951,Beef,Mexico,KG,2015,828.0,0.8280000000000001
51244,148952,Beef,Mexico,KG,2015,684.0,0.684
51245,148953,Beef,Mexico,KG,2015,990.0,0.99
51246,150096,Beef,Mexico,CWE,2015,30892209.9784712,1401270.6446234535
51247,150097,Beef,Mexico,CWE,2015,34246767.0496438,1553433.3533718428
51248,150098,Beef,Mexico,CWE,2015,30065298.086697,1363761.9212125756
51249,150099,Beef,Mexico,CWE,2015,32567970.3760075,1477283.1362557
51250,150100,Beef,Mexico,CWE,2015,28441272.9013484,1290096.138805163
51251,153859,Beef,Mexico,CWE,2015,39879.407358,1808.92991775888
51252,153860,Beef,Mexico,CWE,2015,105960.747186,4806.37949235696
51253,153861,Beef,Mexico,CWE,2015,67545.208836,3063.85067280096
51254,154045,Beef,Mexico,CWE,2015,15576.71264856,706.5596857386815
51255,154046,Beef,Mexico,CWE,2015,58440.47271552,2650.859842375987
51256,154047,Beef,Mexico,CWE,2015,23865.4740744,1082.5379040147839
51257,160242,Beef,Mexico,KG,2015,9965.0,9.965
51258,160315,Beef,Mexico,CWE,2015,31623.89163192,1434.4597244238912
51259,160316,Beef,Mexico,CWE,2015,42619.9729662,1933.241973746832
51260,160386,Beef,Mexico,CWE,2015,14900.95191312,675.9071787791231
51261,160387,Beef,Mexico,CWE,2015,7826.8490244,355.025871746784
51262,163081,Beef,Mexico,KG,2015,66014.0,66.014
51263,163082,Beef,Mexico,KG,2015,31428.0,31.428
51264,163083,Beef,Mexico,KG,2015,10136.0,10.136
51265,163090,Beef,Mexico,CWE,2015,202393.29445776,9180.559836603994
51266,169843,Pork,Mexico,KG,2015,2829.0,2.8289999999999997
51267,169844,Pork,Mexico,KG,2015,15068.0,15.068
51268,170303,Beef,Mexico,CWE,2015,1898.179542,86.10142402512
51269,171182,Beef,Mexico,NO,2015,147.0,147.0
51270,171183,Beef,Mexico,NO,2015,279.0,279.0
51271,171184,Beef,Mexico,NO,2015,271.0,271.0
51272,171185,Beef,Mexico,NO,2015,1209.0,1209.0
51273,171642,Beef,Mexico,CWE,2015,116569.38825,5287.58745102
51274,171643,Beef,Mexico,CWE,2015,332763.440058,15094.149641030877
51275,175759,Beef,Mexico,KG,2015,72207.0,72.20700000000002
51276,175760,Beef,Mexico,KG,2015,74252.0,74.252
51277,175761,Beef,Mexico,KG,2015,4079.0,4.079
51278,175762,Beef,Mexico,KG,2015,17950.0,17.95
51279,175774,Beef,Mexico,CWE,2015,323598.826404,14678.442765685439
51280,179274,Beef,Mexico,KG,2015,4849966.0,4849.965999999999
51281,179275,Beef,Mexico,KG,2015,3745871.0,3745.8709999999996
51282,179353,Beef,Mexico,CWE,2015,8265590.848619998,374927.2008934032
51283,179354,Beef,Mexico,CWE,2015,10057075.504308,456188.94487541093
51284,179355,Beef,Mexico,CWE,2015,10266763.716594,465700.40218470385
51285,179356,Beef,Mexico,CWE,2015,8266532.222214,374969.9015996271
51286,179409,Beef,Mexico,CWE,2015,8274279.263922,375321.3074115019
51287,179410,Beef,Mexico,CWE,2015,10692341.742852,485004.6214557667
51288,179411,Beef,Mexico,CWE,2015,8116181.411058,368149.98880559095
51289,179412,Beef,Mexico,CWE,2015,9660774.85821,438212.74756840564
51290,179445,Beef,Mexico,CWE,2015,9535334.071032,432522.75346201146
51291,179446,Beef,Mexico,CWE,2015,8258229.615762,374593.2953709643
51292,179580,Pork,Mexico,KG,2015,71711.0,71.711
51293,179613,Pork,Mexico,KG,2015,101348.0,101.348
51294,179614,Pork,Mexico,KG,2015,81011.0,81.01100000000001
51295,179615,Pork,Mexico,KG,2015,140747.0,140.747
51296,179616,Pork,Mexico,KG,2015,125888.0,125.88799999999999
51297,179617,Pork,Mexico,KG,2015,142687.0,142.687
51298,180754,Beef,Mexico,KG,2015,21175.0,21.175
51299,180755,Beef,Mexico,KG,2015,12953.0,12.953
51300,180826,Beef,Mexico,KG,2015,17982.0,17.982
51301,180827,Beef,Mexico,KG,2015,21161.0,21.160999999999998
51302,180828,Beef,Mexico,KG,2015,3251.0,3.2510000000000003
51303,186124,Pork,Mexico,KG,2015,704404.0,704.404
51304,186125,Pork,Mexico,KG,2015,837697.0,837.697
51305,186126,Pork,Mexico,KG,2015,764522.0,764.5219999999999
51306,186127,Pork,Mexico,KG,2015,842604.0,842.6039999999999
51307,186128,Pork,Mexico,KG,2015,915436.0,915.436
51308,186146,Pork,Mexico,KG,2015,644710.0,644.71
51309,186191,Pork,Mexico,KG,2015,622603.0,622.6030000000002
51310,186192,Pork,Mexico,KG,2015,805105.0,805.105
51311,186193,Pork,Mexico,KG,2015,915684.0,915.684
51312,189798,Beef,Mexico,CWE,2015,1951992.160398,88542.36439565328
51313,190875,Beef,Mexico,KG,2015,6133.0,6.132999999999999
51314,190876,Beef,Mexico,KG,2015,12904.0,12.904000000000002
51315,190877,Beef,Mexico,KG,2015,5606.0,5.606
51316,190878,Beef,Mexico,KG,2015,8364.0,8.363999999999999
51317,190885,Beef,Mexico,CWE,2015,19334.95381818,877.0335051926448
51318,190886,Beef,Mexico,CWE,2015,73941.30227484,3353.977471186742
51319,190887,Beef,Mexico,CWE,2015,17673.52863276,801.6712587819935
51320,191245,Beef,Mexico,KG,2015,49526.0,49.526
51321,191246,Beef,Mexico,KG,2015,82884.0,82.884
51322,196207,Beef,Mexico,NO,2015,58130.0,58130.0
51323,196208,Beef,Mexico,NO,2015,72077.0,72077.0
51324,196375,Beef,Mexico,KG,2015,885409.0,885.409
51325,196376,Beef,Mexico,KG,2015,267855.0,267.855
51326,196460,Beef,Mexico,KG,2015,455816.0,455.816
51327,196461,Beef,Mexico,KG,2015,336325.0,336.325
51328,196462,Beef,Mexico,KG,2015,437707.0,437.707
51329,196463,Beef,Mexico,KG,2015,215627.0,215.627
51330,196464,Beef,Mexico,KG,2015,174564.0,174.56400000000002
51331,196511,Beef,Mexico,CWE,2015,741469.49415,33633.056254644
51332,196512,Beef,Mexico,CWE,2015,964978.481754,43771.42393236144
51333,196513,Beef,Mexico,CWE,2015,475376.027994,21563.05662980784
51334,196557,Beef,Mexico,CWE,2015,1004901.981552,45582.35388319872
51335,196558,Beef,Mexico,CWE,2015,961347.46932,43606.7212083552
51336,196559,Beef,Mexico,CWE,2015,640940.935572,29073.080837545916
51337,196560,Beef,Mexico,CWE,2015,384847.634808,17456.688714890883
51338,197264,Beef,Mexico,NO,2015,68502.0,68502.0
51339,197265,Beef,Mexico,NO,2015,40419.0,40419.0
51340,197266,Beef,Mexico,NO,2015,44310.0,44310.0
51341,197267,Beef,Mexico,NO,2015,65969.0,65969.0
51342,197268,Beef,Mexico,NO,2015,62685.0,62685.0
51343,201388,Pork,Mexico,CWE,2015,1846805.235534,83771.08548382223
51344,201389,Pork,Mexico,CWE,2015,1364001.8360219998,61871.12328195791
51345,201437,Pork,Mexico,CWE,2015,1700283.852792,77124.87556264513
51346,201438,Pork,Mexico,CWE,2015,1774952.19531,80511.83157926159
